"YEAR","MONTH","DAY","min_temp","max_temp","min_light","max_light","MY","range_temp","range_light","site"
2020,2,27,5.347,26.097,10.8,126756.4,2020-02-01,20.75,126745.6,"lsa"
2020,2,28,1.872,28.06,118.4,110223,2020-02-01,26.188,110104.6,"lsa"
2020,2,29,14.709,23.773,129.2,57867,2020-02-01,9.064,57737.8,"lsa"
2020,3,1,13.461,26.977,10.8,27555.7,2020-03-01,13.516,27544.9,"lsa"
2020,3,2,14.709,27.567,10.8,143289.8,2020-03-01,12.858,143279,"lsa"
2020,3,3,13.558,27.173,21.5,93689.5,2020-03-01,13.615,93668,"lsa"
2020,3,4,14.613,32.188,32.3,176356.7,2020-03-01,17.575,176324.4,"lsa"
2020,3,5,12.98,24.351,64.6,63378.2,2020-03-01,11.371,63313.6,"lsa"
2020,3,6,12.594,27.862,96.9,143289.8,2020-03-01,15.268,143192.9,"lsa"
2020,3,7,6.775,28.555,75.3,77156.1,2020-03-01,21.78,77080.8,"lsa"
2020,3,8,6.166,25.805,139.9,57867,2020-03-01,19.639,57727.1,"lsa"
2020,3,9,9.571,25.513,118.4,187379,2020-03-01,15.942,187260.6,"lsa"
2020,3,10,7.782,26.977,139.9,187379,2020-03-01,19.195,187239.1,"lsa"
2020,3,11,6.37,30.054,183,170845.6,2020-03-01,23.684,170662.6,"lsa"
2020,3,12,13.173,24.545,64.6,37200.2,2020-03-01,11.372,37135.6,"lsa"
2020,3,13,10.455,30.356,118.4,66133.8,2020-03-01,19.901,66015.4,"lsa"
2020,3,14,5.45,30.457,290.6,63378.2,2020-03-01,25.007,63087.6,"lsa"
2020,3,15,12.69,26.39,10.8,99200.7,2020-03-01,13.7,99189.9,"lsa"
2020,3,16,10.944,23.581,10.8,42711.4,2020-03-01,12.637,42700.6,"lsa"
2020,3,17,7.381,23.773,21.5,52355.9,2020-03-01,16.392,52334.4,"lsa"
2020,3,18,13.654,26.292,484.4,30311.3,2020-03-01,12.638,29826.9,"lsa"
2020,3,19,11.528,27.862,430.6,57867,2020-03-01,16.334,57436.4,"lsa"
2020,3,20,9.866,14.23,10.8,12400.1,2020-03-01,4.364,12389.3,"lsa"
2020,3,21,8.68,24.158,21.5,93689.5,2020-03-01,15.478,93668,"lsa"
2020,3,22,1.764,25.708,21.5,165334.4,2020-03-01,23.944,165312.9,"lsa"
2020,3,23,9.373,23.966,43.1,41333.6,2020-03-01,14.593,41290.5,"lsa"
2020,3,24,7.179,24.545,64.6,33066.9,2020-03-01,17.366,33002.3,"lsa"
2020,3,25,6.978,27.272,64.6,176356.7,2020-03-01,20.294,176292.1,"lsa"
2020,3,26,6.268,25.708,10.8,88178.4,2020-03-01,19.44,88167.6,"lsa"
2020,3,27,11.139,25.805,64.6,121245.2,2020-03-01,14.666,121180.6,"lsa"
2020,3,28,0.674,26.879,21.5,82667.2,2020-03-01,26.205,82645.7,"lsa"
2020,3,29,7.079,27.665,10.8,39955.8,2020-03-01,20.586,39945,"lsa"
2020,3,30,10.357,14.804,139.9,33066.9,2020-03-01,4.447,32927,"lsa"
2020,3,31,8.282,24.255,86.1,44089.2,2020-03-01,15.973,44003.1,"lsa"
2020,4,1,8.68,21.282,43.1,52355.9,2020-04-01,12.602,52312.8,"lsa"
2020,4,2,6.166,29.953,129.2,198401.3,2020-04-01,23.787,198272.1,"lsa"
2020,4,3,2.943,30.659,10.8,132267.5,2020-04-01,27.716,132256.7,"lsa"
2020,4,4,12.207,23.1,10.8,28933.5,2020-04-01,10.893,28922.7,"lsa"
2020,4,5,15.378,21.76,53.8,21355.7,2020-04-01,6.382,21301.9,"lsa"
2020,4,6,12.787,25.222,10.8,42711.4,2020-04-01,12.435,42700.6,"lsa"
2020,4,7,15.569,27.272,21.5,44089.2,2020-04-01,11.703,44067.7,"lsa"
2020,4,8,12.401,22.429,21.5,38578,2020-04-01,10.028,38556.5,"lsa"
2020,4,9,14.23,18.045,43.1,13777.9,2020-04-01,3.815,13734.8,"lsa"
2020,4,10,14.23,34.796,86.1,88178.4,2020-04-01,20.566,88092.3,"lsa"
2020,4,11,12.594,32.086,10.8,176356.7,2020-04-01,19.492,176345.9,"lsa"
2020,4,12,11.431,31.472,32.3,104711.8,2020-04-01,20.041,104679.5,"lsa"
2020,4,13,7.682,23.581,43.1,63378.2,2020-04-01,15.899,63335.1,"lsa"
2020,4,14,9.373,25.805,43.1,49600.3,2020-04-01,16.432,49557.2,"lsa"
2020,4,15,10.944,33.639,64.6,77156.1,2020-04-01,22.695,77091.5,"lsa"
2020,4,16,12.883,25.708,193.8,137778.7,2020-04-01,12.825,137584.9,"lsa"
2020,4,17,14.804,29.652,53.8,121245.2,2020-04-01,14.848,121191.4,"lsa"
2020,4,18,7.682,30.054,53.8,148801,2020-04-01,22.372,148747.2,"lsa"
2020,4,19,7.28,28.258,96.9,49600.3,2020-04-01,20.978,49503.4,"lsa"
2020,4,20,12.11,20.329,64.6,35822.5,2020-04-01,8.219,35757.9,"lsa"
2020,4,21,11.722,26.097,139.9,44089.2,2020-04-01,14.375,43949.3,"lsa"
2020,4,22,13.365,29.352,172.2,187379,2020-04-01,15.987,187206.8,"lsa"
2020,4,23,9.866,25.902,236.8,55111.5,2020-04-01,16.036,54874.7,"lsa"
2020,4,24,11.625,31.574,129.2,99200.7,2020-04-01,19.949,99071.5,"lsa"
2020,4,25,14.517,27.272,43.1,148801,2020-04-01,12.755,148757.9,"lsa"
2020,4,26,12.497,30.356,10.8,176356.7,2020-04-01,17.859,176345.9,"lsa"
2020,4,27,6.877,30.255,258.3,176356.7,2020-04-01,23.378,176098.4,"lsa"
2020,4,28,9.176,31.268,430.6,187379,2020-04-01,22.092,186948.4,"lsa"
2020,4,29,10.748,23.581,236.8,22044.6,2020-04-01,12.833,21807.8,"lsa"
2020,4,30,14.517,32.291,366,170845.6,2020-04-01,17.774,170479.6,"lsa"
2020,5,1,15.569,33.43,150.7,132267.5,2020-05-01,17.861,132116.8,"lsa"
2020,5,2,8.082,35.115,344.4,176356.7,2020-05-01,27.033,176012.3,"lsa"
2020,5,3,8.978,39.389,559.7,132267.5,2020-05-01,30.411,131707.8,"lsa"
2020,5,4,17.475,35.222,258.3,170845.6,2020-05-01,17.747,170587.3,"lsa"
2020,5,5,13.365,35.222,495.1,170845.6,2020-05-01,21.857,170350.5,"lsa"
2020,5,6,12.11,35.222,570.5,176356.7,2020-05-01,23.112,175786.2,"lsa"
2020,5,7,13.846,34.268,301.4,165334.4,2020-05-01,20.422,165033,"lsa"
2020,5,8,10.161,26.39,484.4,26178,2020-05-01,16.229,25693.6,"lsa"
2020,5,9,13.75,31.88,527.4,165334.4,2020-05-01,18.13,164807,"lsa"
2020,5,10,15.091,25.125,441.3,41333.6,2020-05-01,10.034,40892.3,"lsa"
2020,5,11,14.9,28.258,226,60622.6,2020-05-01,13.358,60396.6,"lsa"
2020,5,12,12.497,33.743,398.3,170845.6,2020-05-01,21.246,170447.3,"lsa"
2020,5,13,12.304,17.855,441.3,12400.1,2020-05-01,5.551,11958.8,"lsa"
2020,5,14,11.041,28.06,818.1,110223,2020-05-01,17.019,109404.9,"lsa"
2020,5,15,12.11,28.258,688.9,165334.4,2020-05-01,16.148,164645.5,"lsa"
2020,5,16,10.748,34.903,473.6,121245.2,2020-05-01,24.155,120771.6,"lsa"
2020,5,17,11.334,34.903,387.5,170845.6,2020-05-01,23.569,170458.1,"lsa"
2020,5,18,10.259,36.511,387.5,170845.6,2020-05-01,26.252,170458.1,"lsa"
2020,5,19,9.669,34.585,10.8,132267.5,2020-05-01,24.916,132256.7,"lsa"
2020,5,20,12.304,36.728,398.3,170845.6,2020-05-01,24.424,170447.3,"lsa"
2020,5,21,10.063,37.824,10.8,170845.6,2020-05-01,27.761,170834.8,"lsa"
2020,5,22,13.461,35.864,21.5,154312.1,2020-05-01,22.403,154290.6,"lsa"
2020,5,23,15.378,39.163,430.6,170845.6,2020-05-01,23.785,170415,"lsa"
2020,5,24,13.461,36.728,21.5,165334.4,2020-05-01,23.267,165312.9,"lsa"
2020,5,25,13.269,36.079,32.3,170845.6,2020-05-01,22.81,170813.3,"lsa"
2020,5,26,14.613,39.502,32.3,159823.3,2020-05-01,24.889,159791,"lsa"
2020,5,27,14.9,38.714,32.3,159823.3,2020-05-01,23.814,159791,"lsa"
2020,5,28,14.134,38.714,32.3,148801,2020-05-01,24.58,148768.7,"lsa"
2020,5,29,16.999,36.728,21.5,121245.2,2020-05-01,19.729,121223.7,"lsa"
2020,5,30,17.284,35.222,21.5,104711.8,2020-05-01,17.938,104690.3,"lsa"
2020,5,31,16.808,33.535,226,60622.6,2020-05-01,16.727,60396.6,"lsa"
2020,6,1,18.426,29.452,21.5,34444.7,2020-06-01,11.026,34423.2,"lsa"
2020,6,2,17.475,34.585,53.8,49600.3,2020-06-01,17.11,49546.5,"lsa"
2020,6,3,10.748,35.222,43.1,74400.5,2020-06-01,24.474,74357.4,"lsa"
2020,6,4,17.379,35.435,64.6,63378.2,2020-06-01,18.056,63313.6,"lsa"
2020,6,5,16.332,32.807,21.5,71644.9,2020-06-01,16.475,71623.4,"lsa"
2020,6,6,10.553,29.652,10.8,38578,2020-06-01,19.099,38567.2,"lsa"
2020,6,7,17.665,30.659,86.1,42711.4,2020-06-01,12.994,42625.3,"lsa"
2020,6,8,15.855,28.06,21.5,42711.4,2020-06-01,12.205,42689.9,"lsa"
2020,6,9,11.431,30.356,21.5,187379,2020-06-01,18.925,187357.5,"lsa"
2020,6,10,11.819,29.853,10.8,187379,2020-06-01,18.034,187368.2,"lsa"
2020,6,11,15.76,30.154,21.5,34444.7,2020-06-01,14.394,34423.2,"lsa"
2020,6,12,16.237,25.222,21.5,28933.5,2020-06-01,8.985,28912,"lsa"
2020,6,13,8.182,30.963,21.5,198401.3,2020-06-01,22.781,198379.8,"lsa"
2020,6,14,7.782,31.472,21.5,55111.5,2020-06-01,23.69,55090,"lsa"
2020,6,15,9.176,32.291,21.5,44089.2,2020-06-01,23.115,44067.7,"lsa"
2020,6,16,14.421,32.497,107.6,39955.8,2020-06-01,18.076,39848.2,"lsa"
2020,6,17,10.748,31.268,10.8,187379,2020-06-01,20.52,187368.2,"lsa"
2020,6,18,15.664,30.963,10.8,165334.4,2020-06-01,15.299,165323.6,"lsa"
2020,6,19,15.664,31.268,21.5,57867,2020-06-01,15.604,57845.5,"lsa"
2020,6,20,12.207,31.88,21.5,74400.5,2020-06-01,19.673,74379,"lsa"
2020,6,21,10.651,31.778,10.8,115734.1,2020-06-01,21.127,115723.3,"lsa"
2020,6,22,14.421,33.953,10.8,46844.8,2020-06-01,19.532,46834,"lsa"
2020,6,23,12.207,32.086,21.5,42711.4,2020-06-01,19.879,42689.9,"lsa"
2020,6,24,16.713,32.497,64.6,42711.4,2020-06-01,15.784,42646.8,"lsa"
2020,6,25,15.091,31.472,150.7,88178.4,2020-06-01,16.381,88027.7,"lsa"
2020,6,26,17.57,30.76,21.5,176356.7,2020-06-01,13.19,176335.2,"lsa"
2020,6,27,18.045,32.188,21.5,176356.7,2020-06-01,14.143,176335.2,"lsa"
2020,6,28,17.95,32.807,21.5,82667.2,2020-06-01,14.857,82645.7,"lsa"
2020,6,29,15.378,33.848,21.5,88178.4,2020-06-01,18.47,88156.9,"lsa"
2020,6,30,10.357,33.639,21.5,126756.4,2020-06-01,23.282,126734.9,"lsa"
2020,7,1,15.473,33.639,10.8,137778.7,2020-07-01,18.166,137767.9,"lsa"
2020,7,2,14.134,33.535,10.8,148801,2020-07-01,19.401,148790.2,"lsa"
2020,7,3,15.951,31.574,10.8,52355.9,2020-07-01,15.623,52345.1,"lsa"
2020,7,4,9.472,34.268,21.5,44089.2,2020-07-01,24.796,44067.7,"lsa"
2020,7,5,11.236,33.118,10.8,68889.3,2020-07-01,21.882,68878.5,"lsa"
2020,7,6,11.139,33.326,129.2,132267.5,2020-07-01,22.187,132138.3,"lsa"
2020,7,7,12.11,31.064,86.1,41333.6,2020-07-01,18.954,41247.5,"lsa"
2020,7,8,17.189,27.665,32.3,22044.6,2020-07-01,10.476,22012.3,"lsa"
2020,7,9,17.95,32.086,129.2,49600.3,2020-07-01,14.136,49471.1,"lsa"
2020,7,10,12.98,33.118,150.7,88178.4,2020-07-01,20.138,88027.7,"lsa"
2020,7,11,12.013,32.497,107.6,42711.4,2020-07-01,20.484,42603.8,"lsa"
2020,7,12,16.999,25.513,43.1,17222.3,2020-07-01,8.514,17179.2,"lsa"
2020,7,13,15.569,34.163,129.2,41333.6,2020-07-01,18.594,41204.4,"lsa"
2020,7,14,13.75,33.953,96.9,57867,2020-07-01,20.203,57770.1,"lsa"
2020,7,15,11.236,36.079,86.1,38578,2020-07-01,24.843,38491.9,"lsa"
2020,7,16,15.378,38.046,75.3,42711.4,2020-07-01,22.668,42636.1,"lsa"
2020,7,17,17.57,33.43,75.3,55111.5,2020-07-01,15.86,55036.2,"lsa"
2020,7,18,18.426,30.457,10.8,42711.4,2020-07-01,12.031,42700.6,"lsa"
2020,7,19,17.379,31.064,43.1,41333.6,2020-07-01,13.685,41290.5,"lsa"
2020,7,20,15.569,37.165,10.8,27555.7,2020-07-01,21.596,27544.9,"lsa"
2020,7,21,20.71,37.494,64.6,44089.2,2020-07-01,16.784,44024.6,"lsa"
2020,7,22,18.806,27.272,21.5,21355.7,2020-07-01,8.466,21334.2,"lsa"
2020,7,23,17.475,25.319,43.1,20666.8,2020-07-01,7.844,20623.7,"lsa"
2020,7,24,8.879,34.585,43.1,49600.3,2020-07-01,25.706,49557.2,"lsa"
2020,7,25,12.401,35.115,43.1,42711.4,2020-07-01,22.714,42668.3,"lsa"
2020,7,26,16.332,35.864,43.1,110223,2020-07-01,19.532,110179.9,"lsa"
2020,7,27,16.903,34.374,43.1,52355.9,2020-07-01,17.471,52312.8,"lsa"
2020,7,28,16.713,34.585,32.3,42711.4,2020-07-01,17.872,42679.1,"lsa"
2020,7,29,9.571,34.585,21.5,60622.6,2020-07-01,25.014,60601.1,"lsa"
2020,7,30,16.999,26.879,21.5,24800.2,2020-07-01,9.88,24778.7,"lsa"
2020,7,31,16.523,35.009,10.8,170845.6,2020-07-01,18.486,170834.8,"lsa"
2020,8,1,11.236,35.328,10.8,44089.2,2020-08-01,24.092,44078.4,"lsa"
2020,8,2,10.063,34.268,236.8,209423.6,2020-08-01,24.205,209186.8,"lsa"
2020,8,3,17.189,35.009,43.1,209423.6,2020-08-01,17.82,209380.5,"lsa"
2020,8,4,13.269,36.295,269.1,198401.3,2020-08-01,23.026,198132.2,"lsa"
2020,8,5,12.207,35.864,183,198401.3,2020-08-01,23.657,198218.3,"lsa"
2020,8,6,12.98,37.494,183,121245.2,2020-08-01,24.514,121062.2,"lsa"
2020,8,7,14.325,37.165,183,132267.5,2020-08-01,22.84,132084.5,"lsa"
2020,8,8,11.334,37.165,118.4,176356.7,2020-08-01,25.831,176238.3,"lsa"
2020,8,9,14.9,33.118,150.7,46844.8,2020-08-01,18.218,46694.1,"lsa"
2020,8,10,14.9,35.009,86.1,165334.4,2020-08-01,20.109,165248.3,"lsa"
2020,8,11,16.237,35.435,107.6,187379,2020-08-01,19.198,187271.4,"lsa"
2020,8,12,18.331,32.497,32.3,121245.2,2020-08-01,14.166,121212.9,"lsa"
2020,8,13,14.23,34.374,118.4,198401.3,2020-08-01,20.144,198282.9,"lsa"
2020,8,14,9.373,33.953,107.6,220445.9,2020-08-01,24.58,220338.3,"lsa"
2020,8,15,10.748,34.374,96.9,220445.9,2020-08-01,23.626,220349,"lsa"
2020,8,16,10.063,33.953,86.1,176356.7,2020-08-01,23.89,176270.6,"lsa"
2020,8,17,19.758,34.163,53.8,198401.3,2020-08-01,14.405,198347.5,"lsa"
2020,8,18,18.711,35.222,43.1,79911.6,2020-08-01,16.511,79868.5,"lsa"
2020,8,19,18.616,34.585,64.6,52355.9,2020-08-01,15.969,52291.3,"lsa"
2020,8,20,20.424,34.163,86.1,74400.5,2020-08-01,13.739,74314.4,"lsa"
2020,8,21,19.472,35.009,21.5,37200.2,2020-08-01,15.537,37178.7,"lsa"
2020,8,22,14.038,35.542,53.8,41333.6,2020-08-01,21.504,41279.8,"lsa"
2020,8,23,14.996,35.649,43.1,52355.9,2020-08-01,20.653,52312.8,"lsa"
2020,8,24,11.431,35.971,32.3,44089.2,2020-08-01,24.54,44056.9,"lsa"
2020,8,25,10.357,36.295,32.3,77156.1,2020-08-01,25.938,77123.8,"lsa"
2020,8,26,16.713,35.864,32.3,66133.8,2020-08-01,19.151,66101.5,"lsa"
2020,8,27,13.461,33.848,10.8,170845.6,2020-08-01,20.387,170834.8,"lsa"
2020,8,28,18.711,34.374,53.8,63378.2,2020-08-01,15.663,63324.4,"lsa"
2020,8,29,15.76,34.479,10.8,41333.6,2020-08-01,18.719,41322.8,"lsa"
2020,8,30,13.654,34.585,10.8,209423.6,2020-08-01,20.931,209412.8,"lsa"
2020,8,31,10.063,38.938,86.1,220445.9,2020-08-01,28.875,220359.8,"lsa"
2020,9,1,11.334,35.435,86.1,209423.6,2020-09-01,24.101,209337.5,"lsa"
2020,9,2,11.528,36.837,86.1,209423.6,2020-09-01,25.309,209337.5,"lsa"
2020,9,3,11.819,37.165,64.6,198401.3,2020-09-01,25.346,198336.7,"lsa"
2020,9,4,11.819,35.649,64.6,209423.6,2020-09-01,23.83,209359,"lsa"
2020,9,5,11.041,35.864,53.8,198401.3,2020-09-01,24.823,198347.5,"lsa"
2020,9,6,13.269,36.946,43.1,198401.3,2020-09-01,23.677,198358.2,"lsa"
2020,9,7,11.916,36.511,21.5,198401.3,2020-09-01,24.595,198379.8,"lsa"
2020,9,8,9.965,36.403,21.5,165334.4,2020-09-01,26.438,165312.9,"lsa"
2020,9,9,14.421,28.853,21.5,66133.8,2020-09-01,14.432,66112.3,"lsa"
2020,9,10,17.189,30.76,839.6,148801,2020-09-01,13.571,147961.4,"lsa"
2020,9,11,17.379,32.6,150.7,85422.8,2020-09-01,15.221,85272.1,"lsa"
2020,9,12,15.76,32.911,21.5,27555.7,2020-09-01,17.151,27534.2,"lsa"
2020,9,13,21.091,33.014,21.5,34444.7,2020-09-01,11.923,34423.2,"lsa"
2020,9,14,14.325,32.497,452.1,176356.7,2020-09-01,18.172,175904.6,"lsa"
2020,9,15,17.189,33.43,527.4,176356.7,2020-09-01,16.241,175829.3,"lsa"
2020,9,16,17.665,31.064,753.5,88178.4,2020-09-01,13.399,87424.9,"lsa"
2020,9,17,18.045,30.054,688.9,30311.3,2020-09-01,12.009,29622.4,"lsa"
2020,9,18,18.236,25.125,527.4,33066.9,2020-09-01,6.889,32539.5,"lsa"
2020,9,19,14.804,29.953,344.4,30311.3,2020-09-01,15.149,29966.9,"lsa"
2020,9,20,18.901,31.574,398.3,37200.2,2020-09-01,12.673,36801.9,"lsa"
2020,9,21,16.332,30.558,613.5,30311.3,2020-09-01,14.226,29697.8,"lsa"
2020,9,22,14.996,29.752,538.2,34444.7,2020-09-01,14.756,33906.5,"lsa"
2020,9,23,18.996,29.452,592,28933.5,2020-09-01,10.456,28341.5,"lsa"
2020,9,24,19.187,23.004,204.5,6544.5,2020-09-01,3.817,6340,"lsa"
2020,9,25,17.475,28.853,355.2,57867,2020-09-01,11.378,57511.8,"lsa"
2020,9,26,13.846,30.963,312.2,63378.2,2020-09-01,17.117,63066,"lsa"
2020,9,27,17.379,30.154,301.4,30311.3,2020-09-01,12.775,30009.9,"lsa"
2020,9,28,12.98,27.37,344.4,20666.8,2020-09-01,14.39,20322.4,"lsa"
2020,9,29,13.365,29.053,236.8,33066.9,2020-09-01,15.688,32830.1,"lsa"
2020,9,30,12.787,25.902,344.4,71644.9,2020-09-01,13.115,71300.5,"lsa"
2020,10,1,12.497,29.752,193.8,49600.3,2020-10-01,17.255,49406.5,"lsa"
2020,10,2,16.999,22.238,43.1,170845.6,2020-10-01,5.239,170802.5,"lsa"
2020,10,3,14.421,27.764,96.9,33066.9,2020-10-01,13.343,32970,"lsa"
2020,10,4,13.75,24.835,43.1,33066.9,2020-10-01,11.085,33023.8,"lsa"
2020,10,5,8.879,26.292,53.8,46844.8,2020-10-01,17.413,46791,"lsa"
2020,10,6,17.189,29.452,64.6,33066.9,2020-10-01,12.263,33002.3,"lsa"
2020,10,7,14.038,28.655,226,35822.5,2020-10-01,14.617,35596.5,"lsa"
2020,10,8,11.139,30.154,301.4,33066.9,2020-10-01,19.015,32765.5,"lsa"
2020,10,9,14.038,26.488,172.2,24800.2,2020-10-01,12.45,24628,"lsa"
2020,10,10,12.98,29.752,172.2,49600.3,2020-10-01,16.772,49428.1,"lsa"
2020,10,11,13.365,29.452,129.2,60622.6,2020-10-01,16.087,60493.4,"lsa"
2020,10,12,7.983,29.552,43.1,121245.2,2020-10-01,21.569,121202.1,"lsa"
2020,10,13,10.357,27.173,96.9,148801,2020-10-01,16.816,148704.1,"lsa"
2020,10,14,14.517,27.272,53.8,38578,2020-10-01,12.755,38524.2,"lsa"
2020,10,15,8.879,25.319,21.5,52355.9,2020-10-01,16.44,52334.4,"lsa"
2020,10,16,5.45,24.545,53.8,68889.3,2020-10-01,19.095,68835.5,"lsa"
2020,10,17,4.207,26.977,32.3,49600.3,2020-10-01,22.77,49568,"lsa"
2020,10,18,8.978,29.252,10.8,33066.9,2020-10-01,20.274,33056.1,"lsa"
2020,10,19,16.046,24.158,279.9,10333.4,2020-10-01,8.112,10053.5,"lsa"
2020,10,20,16.332,19.092,21.5,1550,2020-10-01,2.76,1528.5,"lsa"
2020,10,21,15.473,24.545,10.8,20666.8,2020-10-01,9.072,20656,"lsa"
2020,10,22,13.558,23.677,10.8,17911.2,2020-10-01,10.119,17900.4,"lsa"
2020,10,23,11.236,22.621,10.8,18600.1,2020-10-01,11.385,18589.3,"lsa"
2020,10,24,6.573,24.835,10.8,17911.2,2020-10-01,18.262,17900.4,"lsa"
2020,10,25,16.237,21.473,161.5,10333.4,2020-10-01,5.236,10171.9,"lsa"
2020,10,26,12.69,24.062,10.8,17222.3,2020-10-01,11.372,17211.5,"lsa"
2020,10,27,9.275,24.062,129.2,16533.4,2020-10-01,14.787,16404.2,"lsa"
2020,10,28,15.187,22.046,86.1,13089,2020-10-01,6.859,13002.9,"lsa"
2020,10,29,8.978,24.545,86.1,16533.4,2020-10-01,15.567,16447.3,"lsa"
2020,10,30,8.382,24.931,53.8,15844.5,2020-10-01,16.549,15790.7,"lsa"
2020,10,31,8.581,23.484,43.1,15844.5,2020-10-01,14.903,15801.4,"lsa"
2020,11,1,9.669,22.429,107.6,11022.3,2020-11-01,12.76,10914.7,"lsa"
2020,11,2,15.187,19.472,139.9,6544.5,2020-11-01,4.285,6404.6,"lsa"
2020,11,3,13.846,22.908,21.5,15155.7,2020-11-01,9.062,15134.2,"lsa"
2020,11,4,9.571,17.475,32.3,13777.9,2020-11-01,7.904,13745.6,"lsa"
2020,11,5,13.558,23.004,43.1,13089,2020-11-01,9.446,13045.9,"lsa"
2020,11,6,13.942,15.473,301.4,3961.1,2020-11-01,1.531,3659.7,"lsa"
2020,11,7,13.558,24.062,21.5,15155.7,2020-11-01,10.504,15134.2,"lsa"
2020,11,8,15.76,19.377,10.8,9300.1,2020-11-01,3.617,9289.3,"lsa"
2020,11,9,11.722,22.142,10.8,17222.3,2020-11-01,10.42,17211.5,"lsa"
2020,11,10,5.757,21.855,10.8,18600.1,2020-11-01,16.098,18589.3,"lsa"
2020,11,11,10.846,22.333,43.1,11022.3,2020-11-01,11.487,10979.2,"lsa"
2020,11,12,11.625,24.835,419.8,12400.1,2020-11-01,13.21,11980.3,"lsa"
2020,11,13,14.804,20.996,473.6,7233.4,2020-11-01,6.192,6759.8,"lsa"
2020,11,14,17.094,20.234,183,6544.5,2020-11-01,3.14,6361.5,"lsa"
2020,11,15,16.427,25.513,559.7,11022.3,2020-11-01,9.086,10462.6,"lsa"
2020,11,16,16.141,22.525,516.7,11711.2,2020-11-01,6.384,11194.5,"lsa"
2020,11,17,14.9,21.282,344.4,13089,2020-11-01,6.382,12744.6,"lsa"
2020,11,18,11.625,21.76,215.3,13089,2020-11-01,10.135,12873.7,"lsa"
2020,11,19,13.75,26.488,387.5,10677.8,2020-11-01,12.738,10290.3,"lsa"
2020,11,20,10.161,23.581,247.6,11022.3,2020-11-01,13.42,10774.7,"lsa"
2020,11,21,5.757,23.484,193.8,11022.3,2020-11-01,17.727,10828.5,"lsa"
2020,11,22,10.553,22.429,236.8,11022.3,2020-11-01,11.876,10785.5,"lsa"
2020,11,23,5.86,19.948,204.5,11022.3,2020-11-01,14.088,10817.8,"lsa"
2020,11,24,7.682,22.046,258.3,11022.3,2020-11-01,14.364,10764,"lsa"
2020,11,25,12.497,16.808,247.6,13777.9,2020-11-01,4.311,13530.3,"lsa"
2020,11,26,9.571,16.999,301.4,11711.2,2020-11-01,7.428,11409.8,"lsa"
2020,11,27,6.37,15.76,258.3,6544.5,2020-11-01,9.39,6286.2,"lsa"
2020,11,28,8.779,17.95,215.3,7233.4,2020-11-01,9.171,7018.1,"lsa"
2020,11,29,9.965,15.378,161.5,5511.1,2020-11-01,5.413,5349.6,"lsa"
2020,11,30,12.207,15.569,236.8,8611.2,2020-11-01,3.362,8374.4,"lsa"
2020,12,1,11.139,21.187,183,10333.4,2020-12-01,10.048,10150.4,"lsa"
2020,12,2,7.079,18.521,172.2,10677.8,2020-12-01,11.442,10505.6,"lsa"
2020,12,3,5.757,17.76,161.5,10677.8,2020-12-01,12.003,10516.3,"lsa"
2020,12,4,9.373,14.325,215.3,3616.7,2020-12-01,4.952,3401.4,"lsa"
2020,12,5,9.472,16.141,161.5,13777.9,2020-12-01,6.669,13616.4,"lsa"
2020,12,6,11.041,16.141,129.2,7233.4,2020-12-01,5.1,7104.2,"lsa"
2020,12,7,14.804,18.236,129.2,6544.5,2020-12-01,3.432,6415.3,"lsa"
2020,12,8,14.23,17.189,290.6,9644.5,2020-12-01,2.959,9353.9,"lsa"
2020,12,9,11.041,19.567,161.5,9644.5,2020-12-01,8.526,9483,"lsa"
2020,12,10,15.951,17.475,32.3,4994.5,2020-12-01,1.524,4962.2,"lsa"
2020,12,11,15.76,17.76,96.9,5511.1,2020-12-01,2,5414.2,"lsa"
2020,12,12,16.427,18.901,129.2,6200,2020-12-01,2.474,6070.8,"lsa"
2020,12,13,15.282,17.57,107.6,5338.9,2020-12-01,2.288,5231.3,"lsa"
2020,12,14,14.996,17.855,172.2,8266.7,2020-12-01,2.859,8094.5,"lsa"
2020,12,15,11.236,19.662,139.9,12400.1,2020-12-01,8.426,12260.2,"lsa"
2020,12,16,11.625,15.76,64.6,10677.8,2020-12-01,4.135,10613.2,"lsa"
2020,12,17,6.573,18.806,129.2,10333.4,2020-12-01,12.233,10204.2,"lsa"
2020,12,18,5.655,18.521,139.9,10333.4,2020-12-01,12.866,10193.5,"lsa"
2020,12,19,14.709,17.284,10.8,8266.7,2020-12-01,2.575,8255.9,"lsa"
2020,12,20,5.244,20.138,139.9,9644.5,2020-12-01,14.894,9504.6,"lsa"
2020,12,21,8.182,20.138,193.8,9300.1,2020-12-01,11.956,9106.3,"lsa"
2020,12,22,7.079,20.329,118.4,9644.5,2020-12-01,13.25,9526.1,"lsa"
2020,12,23,10.651,19.853,258.3,9644.5,2020-12-01,9.202,9386.2,"lsa"
2020,12,24,8.082,15.855,96.9,10677.8,2020-12-01,7.773,10580.9,"lsa"
2020,12,25,2.73,18.521,86.1,10677.8,2020-12-01,15.791,10591.7,"lsa"
2020,12,26,2.303,16.237,118.4,11711.2,2020-12-01,13.934,11592.8,"lsa"
2020,12,27,-1.341,16.141,107.6,11711.2,2020-12-01,17.482,11603.6,"lsa"
2020,12,28,12.787,15.378,96.9,5511.1,2020-12-01,2.591,5414.2,"lsa"
